year,st_fips,abbrev,name,race_eth,race_cat,opioid_type,opioid_cat,obs_rate,deaths,pop,model_rate
2011,24,MD,Maryland,total,Total,heroin,Heroin,1.7294314508759983,103,5839419,1.86
2012,24,MD,Maryland,total,Total,heroin,Heroin,2.9617708533040674,173,5886992,2.64
2013,24,MD,Maryland,total,Total,heroin,Heroin,3.613901939420107,217,5923188,3.75
2014,24,MD,Maryland,total,Total,heroin,Heroin,5.161102261765861,313,5957283,5.319999999999999
2015,24,MD,Maryland,total,Total,heroin,Heroin,6.687024020113584,405,5985562,7.54
2016,24,MD,Maryland,total,Total,heroin,Heroin,10.663635714514347,650,6003323,10.7
2017,24,MD,Maryland,total,Total,heroin,Heroin,8.63125804575743,522,6023868,7.7
2018,24,MD,Maryland,total,Total,heroin,Heroin,5.862323031738093,356,6035802,5.54
2019,24,MD,Maryland,total,Total,heroin,Heroin,3.394799236999117,209,6045680,3.9899999999999998
1999,23,ME,Maine,total,Total,heroin,Heroin,NA,NA,1266808,0.14
2000,23,ME,Maine,total,Total,heroin,Heroin,NA,NA,1277072,0.16
2001,23,ME,Maine,total,Total,heroin,Heroin,NA,NA,1285692,0.18
2002,23,ME,Maine,total,Total,heroin,Heroin,NA,NA,1295960,0.2
2003,23,ME,Maine,total,Total,heroin,Heroin,NA,NA,1306513,0.22
2004,23,ME,Maine,total,Total,heroin,Heroin,NA,NA,1313688,0.24000000000000002
2005,23,ME,Maine,total,Total,heroin,Heroin,NA,NA,1318787,0.26
2006,23,ME,Maine,total,Total,heroin,Heroin,NA,NA,1323619,0.29000000000000004
2007,23,ME,Maine,total,Total,heroin,Heroin,NA,NA,1327040,0.32
2008,23,ME,Maine,total,Total,heroin,Heroin,NA,NA,1330509,0.36
2009,23,ME,Maine,total,Total,heroin,Heroin,NA,NA,1329590,0.4
2010,23,ME,Maine,total,Total,heroin,Heroin,NA,NA,1327629,0.44
2011,23,ME,Maine,total,Total,heroin,Heroin,NA,NA,1328284,0.49
2012,23,ME,Maine,total,Total,heroin,Heroin,1.0836276112731287,12,1327729,0.8700000000000001
2013,23,ME,Maine,total,Total,heroin,Heroin,1.3833210556487514,16,1328009,1.57
2014,23,ME,Maine,total,Total,heroin,Heroin,3.1775041826372012,38,1330513,2.8099999999999996
2015,23,ME,Maine,total,Total,heroin,Heroin,4.440147366238964,52,1328262,5.05
2016,23,ME,Maine,total,Total,heroin,Heroin,4.704951056748526,55,1331317,5.2
2017,23,ME,Maine,total,Total,heroin,Heroin,6.267261913676113,76,1334612,5.35
2018,23,ME,Maine,total,Total,heroin,Heroin,5.987526412170125,71,1339057,5.5
2019,23,ME,Maine,total,Total,heroin,Heroin,4.83192693329809,58,1344212,5.659999999999999
1999,26,MI,Michigan,total,Total,heroin,Heroin,0.39267261579604296,39,9897116,0.46
2000,26,MI,Michigan,total,Total,heroin,Heroin,0.8677940889309563,87,9952450,0.55
2001,26,MI,Michigan,total,Total,heroin,Heroin,0.790680237503666,80,9991120,0.64
2002,26,MI,Michigan,total,Total,heroin,Heroin,0.6457726309067735,65,10015710,0.75
2003,26,MI,Michigan,total,Total,heroin,Heroin,0.6904492042009931,70,10041152,0.88
2004,26,MI,Michigan,total,Total,heroin,Heroin,0.9260549225804232,94,10055315,1.04
2005,26,MI,Michigan,total,Total,heroin,Heroin,1.4946876145558796,151,10051137,1.22
2006,26,MI,Michigan,total,Total,heroin,Heroin,1.4787075768043305,149,10036081,1.43
2007,26,MI,Michigan,total,Total,heroin,Heroin,1.1275356616663563,114,10001284,1.6800000000000002
2008,26,MI,Michigan,total,Total,heroin,Heroin,2.201201889745385,216,9946889,1.98
2009,26,MI,Michigan,total,Total,heroin,Heroin,2.567660556635491,250,9901591,2.32
2010,26,MI,Michigan,total,Total,heroin,Heroin,2.1904232085515187,215,9877510,2.73
2011,26,MI,Michigan,total,Total,heroin,Heroin,2.8026610363964135,267,9882412,3.2
2012,26,MI,Michigan,total,Total,heroin,Heroin,2.7553926320696203,263,9897145,3.7600000000000002
2013,26,MI,Michigan,total,Total,heroin,Heroin,4.42756377067105,421,9913065,4.42
2014,26,MI,Michigan,total,Total,heroin,Heroin,5.466078407883695,525,9929848,5.1899999999999995
2015,26,MI,Michigan,total,Total,heroin,Heroin,6.765668252995005,646,9931715,6.1
2016,26,MI,Michigan,total,Total,heroin,Heroin,7.565982553486348,727,9950571,7.17
2017,26,MI,Michigan,total,Total,heroin,Heroin,8.202042263569423,783,9973114,8.42
2018,26,MI,Michigan,total,Total,heroin,Heroin,6.497059278916547,633,9984072,6.45
2019,26,MI,Michigan,total,Total,heroin,Heroin,4.9145354946081055,477,9986857,4.94
1999,27,MN,Minnesota,total,Total,heroin,Heroin,NA,NA,4873481,0.07
2000,27,MN,Minnesota,total,Total,heroin,Heroin,NA,NA,4933692,0.06
2001,27,MN,Minnesota,total,Total,heroin,Heroin,NA,NA,4982796,0.05
2002,27,MN,Minnesota,total,Total,heroin,Heroin,NA,NA,5018935,0.04
2003,27,MN,Minnesota,total,Total,heroin,Heroin,NA,NA,5053572,0.04
2004,27,MN,Minnesota,total,Total,heroin,Heroin,NA,NA,5087713,0.03
2005,27,MN,Minnesota,total,Total,heroin,Heroin,NA,NA,5119598,0.05
2006,27,MN,Minnesota,total,Total,heroin,Heroin,NA,NA,5163555,0.07
2007,27,MN,Minnesota,total,Total,heroin,Heroin,NA,NA,5207203,0.11
2008,27,MN,Minnesota,total,Total,heroin,Heroin,NA,NA,5247018,0.18
2009,27,MN,Minnesota,total,Total,heroin,Heroin,0.3146939116907311,16,5281203,0.28
2010,27,MN,Minnesota,total,Total,heroin,Heroin,0.30814310249413274,16,5310828,0.43000000000000005
2011,27,MN,Minnesota,total,Total,heroin,Heroin,0.8304457470567035,44,5346143,0.6699999999999999
2012,27,MN,Minnesota,total,Total,heroin,Heroin,0.8701519805005213,46,5376643,1.04
2013,27,MN,Minnesota,total,Total,heroin,Heroin,1.70067539114024,92,5413479,1.62
2014,27,MN,Minnesota,total,Total,heroin,Heroin,1.8582147429291598,100,5451079,1.8900000000000001
2015,27,MN,Minnesota,total,Total,heroin,Heroin,2.150060839546666,115,5482032,2.2
2016,27,MN,Minnesota,total,Total,heroin,Heroin,2.8140661837315535,149,5522744,2.56
2017,27,MN,Minnesota,total,Total,heroin,Heroin,2.032177547940512,111,5566230,2.25
2018,27,MN,Minnesota,total,Total,heroin,Heroin,1.7223935877116658,93,5606249,1.97
2019,27,MN,Minnesota,total,Total,heroin,Heroin,1.941729574070138,106,5639632,1.73
1999,29,MO,Missouri,total,Total,heroin,Heroin,0.8823811839684005,48,5561948,0.7799999999999999
2000,29,MO,Missouri,total,Total,heroin,Heroin,0.8655310412959066,48,5607285,0.8
2001,29,MO,Missouri,total,Total,heroin,Heroin,0.43038828527039763,24,5641142,0.8200000000000001
2002,29,MO,Missouri,total,Total,heroin,Heroin,0.9415312688918447,53,5674825,0.8500000000000001
2003,29,MO,Missouri,total,Total,heroin,Heroin,0.7387724821305123,42,5709403,0.8700000000000001
2004,29,MO,Missouri,total,Total,heroin,Heroin,1.0030465413449496,57,5747741,0.89
2005,29,MO,Missouri,total,Total,heroin,Heroin,0.9228865195095655,52,5790300,0.91
2006,29,MO,Missouri,total,Total,heroin,Heroin,1.069043875581878,61,5842704,0.9400000000000001
2007,29,MO,Missouri,total,Total,heroin,Heroin,1.1319874432382693,67,5887612,1.3800000000000001
2008,29,MO,Missouri,total,Total,heroin,Heroin,2.0505067186542734,120,5923916,2.02
2009,29,MO,Missouri,total,Total,heroin,Heroin,2.839158907129675,162,5961088,2.9699999999999998
2010,29,MO,Missouri,total,Total,heroin,Heroin,3.205398345892469,183,5995974,3.3299999999999996
2011,29,MO,Missouri,total,Total,heroin,Heroin,4.407209519370953,250,6010275,3.73
2012,29,MO,Missouri,total,Total,heroin,Heroin,3.6398678878606887,210,6024367,4.18
2013,29,MO,Missouri,total,Total,heroin,Heroin,4.651702110946833,261,6040715,4.68
2014,29,MO,Missouri,total,Total,heroin,Heroin,5.793820560977648,334,6056202,5.24
2015,29,MO,Missouri,total,Total,heroin,Heroin,5.2109282324823845,303,6071732,5.87
2016,29,MO,Missouri,total,Total,heroin,Heroin,6.706061736178982,380,6087135,6.57
2017,29,MO,Missouri,total,Total,heroin,Heroin,5.250841735507115,299,6106670,5.7700000000000005
2018,29,MO,Missouri,total,Total,heroin,Heroin,6.040529757350238,351,6121623,5.06
2019,29,MO,Missouri,total,Total,heroin,Heroin,3.849119585564476,224,6137428,4.44
1999,28,MS,Mississippi,total,Total,heroin,Heroin,NA,NA,2828408,0.03
2000,28,MS,Mississippi,total,Total,heroin,Heroin,NA,NA,2848353,0.03
2001,28,MS,Mississippi,total,Total,heroin,Heroin,NA,NA,2852994,0.04
2002,28,MS,Mississippi,total,Total,heroin,Heroin,NA,NA,2858681,0.05
2003,28,MS,Mississippi,total,Total,heroin,Heroin,NA,NA,2868312,0.07
2004,28,MS,Mississippi,total,Total,heroin,Heroin,NA,NA,2889010,0.08
2005,28,MS,Mississippi,total,Total,heroin,Heroin,NA,NA,2905943,0.11
2006,28,MS,Mississippi,total,Total,heroin,Heroin,NA,NA,2904978,0.13
2007,28,MS,Mississippi,total,Total,heroin,Heroin,NA,NA,2928350,0.16
2008,28,MS,Mississippi,total,Total,heroin,Heroin,NA,NA,2947806,0.21000000000000002
2009,28,MS,Mississippi,total,Total,heroin,Heroin,NA,NA,2958774,0.26
2010,28,MS,Mississippi,total,Total,heroin,Heroin,NA,NA,2970548,0.32
2011,28,MS,Mississippi,total,Total,heroin,Heroin,NA,NA,2978731,0.4
2012,28,MS,Mississippi,total,Total,heroin,Heroin,NA,NA,2983816,0.5
2013,28,MS,Mississippi,total,Total,heroin,Heroin,NA,NA,2988711,0.62
2014,28,MS,Mississippi,total,Total,heroin,Heroin,0.7641345813745707,23,2990468,0.7799999999999999
2015,28,MS,Mississippi,total,Total,heroin,Heroin,1.3781107379993918,38,2988471,0.97
2016,28,MS,Mississippi,total,Total,heroin,Heroin,1.2293958901797237,33,2987938,1.21
2017,28,MS,Mississippi,total,Total,heroin,Heroin,1.2374301093884315,34,2988510,1.51
2018,28,MS,Mississippi,total,Total,heroin,Heroin,1.4588735824189654,39,2981020,1.8900000000000001
2019,28,MS,Mississippi,total,Total,heroin,Heroin,2.9090154534384927,78,2976149,2.3499999999999996
1999,30,MT,Montana,total,Total,heroin,Heroin,NA,NA,897507,0.23
2000,30,MT,Montana,total,Total,heroin,Heroin,NA,NA,903773,0.23
2001,30,MT,Montana,total,Total,heroin,Heroin,NA,NA,906961,0.24000000000000002
2002,30,MT,Montana,total,Total,heroin,Heroin,NA,NA,911667,0.24000000000000002
2003,30,MT,Montana,total,Total,heroin,Heroin,NA,NA,919630,0.25
2004,30,MT,Montana,total,Total,heroin,Heroin,NA,NA,930009,0.25
2005,30,MT,Montana,total,Total,heroin,Heroin,NA,NA,940102,0.26
2006,30,MT,Montana,total,Total,heroin,Heroin,NA,NA,952692,0.26
2007,30,MT,Montana,total,Total,heroin,Heroin,NA,NA,964706,0.26
2008,30,MT,Montana,total,Total,heroin,Heroin,NA,NA,976415,0.27
2009,30,MT,Montana,total,Total,heroin,Heroin,NA,NA,983982,0.28
2010,30,MT,Montana,total,Total,heroin,Heroin,NA,NA,990697,0.28
2011,30,MT,Montana,total,Total,heroin,Heroin,NA,NA,997316,0.29000000000000004
2012,30,MT,Montana,total,Total,heroin,Heroin,NA,NA,1003783,0.29000000000000004
2013,30,MT,Montana,total,Total,heroin,Heroin,NA,NA,1013569,0.3
2014,30,MT,Montana,total,Total,heroin,Heroin,NA,NA,1021869,0.3
2015,30,MT,Montana,total,Total,heroin,Heroin,NA,NA,1030475,0.48000000000000004
2016,30,MT,Montana,total,Total,heroin,Heroin,NA,NA,1040859,0.76
2017,30,MT,Montana,total,Total,heroin,Heroin,NA,NA,1052482,1.21
2018,30,MT,Montana,total,Total,heroin,Heroin,2.3537385763158265,22,1060665,1.91
2019,30,MT,Montana,total,Total,heroin,Heroin,2.900474800055755,27,1068778,3.04
1999,37,NC,North Carolina,total,Total,heroin,Heroin,0.5388873064840123,43,7949361,0.54
2000,37,NC,North Carolina,total,Total,heroin,Heroin,0.5020560925216577,41,8081614,0.55
2001,37,NC,North Carolina,total,Total,heroin,Heroin,0.5944091372022715,50,8210122,0.5700000000000001
2002,37,NC,North Carolina,total,Total,heroin,Heroin,0.5558627288257763,47,8326201,0.58
2003,37,NC,North Carolina,total,Total,heroin,Heroin,0.6153121198149861,52,8422501,0.59
2004,37,NC,North Carolina,total,Total,heroin,Heroin,0.5737122319570556,49,8553152,0.6
2005,37,NC,North Carolina,total,Total,heroin,Heroin,0.7095093968921931,62,8705407,0.62
2006,37,NC,North Carolina,total,Total,heroin,Heroin,0.6322348396084704,57,8917270,0.63
2007,37,NC,North Carolina,total,Total,heroin,Heroin,0.5440853941082409,50,9118037,0.65
2008,37,NC,North Carolina,total,Total,heroin,Heroin,0.6829961432886533,64,9309449,0.6599999999999999
2009,37,NC,North Carolina,total,Total,heroin,Heroin,0.8186825492040861,76,9449566,0.6799999999999999
2010,37,NC,North Carolina,total,Total,heroin,Heroin,0.4230506796710207,39,9574323,0.69
2011,37,NC,North Carolina,total,Total,heroin,Heroin,0.8690429136790598,82,9657592,0.98
2012,37,NC,North Carolina,total,Total,heroin,Heroin,1.6071493711223903,152,9749476,1.4
2013,37,NC,North Carolina,total,Total,heroin,Heroin,1.993050446106722,189,9843336,1.99
2014,37,NC,North Carolina,total,Total,heroin,Heroin,2.8065431210509755,266,9932887,2.82
2015,37,NC,North Carolina,total,Total,heroin,Heroin,4.078073511813883,393,10031646,4.01
2016,37,NC,North Carolina,total,Total,heroin,Heroin,5.666984265158115,544,10154788,5.71
2017,37,NC,North Carolina,total,Total,heroin,Heroin,5.552844309781866,537,10268233,5.819999999999999
2018,37,NC,North Carolina,total,Total,heroin,Heroin,6.248818231215089,619,10381615,5.930000000000001
2019,37,NC,North Carolina,total,Total,heroin,Heroin,5.921443911639731,586,10488084,6.05
1999,31,NE,Nebraska,total,Total,heroin,Heroin,NA,NA,1704764,0.11
2000,31,NE,Nebraska,total,Total,heroin,Heroin,NA,NA,1713820,0.11
2001,31,NE,Nebraska,total,Total,heroin,Heroin,NA,NA,1719836,0.1
2002,31,NE,Nebraska,total,Total,heroin,Heroin,NA,NA,1728292,0.1
2003,31,NE,Nebraska,total,Total,heroin,Heroin,NA,NA,1738643,0.1
2004,31,NE,Nebraska,total,Total,heroin,Heroin,NA,NA,1749370,0.1
2005,31,NE,Nebraska,total,Total,heroin,Heroin,NA,NA,1761497,0.09
2006,31,NE,Nebraska,total,Total,heroin,Heroin,NA,NA,1772693,0.09
2007,31,NE,Nebraska,total,Total,heroin,Heroin,NA,NA,1783440,0.09
2008,31,NE,Nebraska,total,Total,heroin,Heroin,NA,NA,1796378,0.09
2009,31,NE,Nebraska,total,Total,heroin,Heroin,NA,NA,1812683,0.09
2010,31,NE,Nebraska,total,Total,heroin,Heroin,NA,NA,1829542,0.08
2011,31,NE,Nebraska,total,Total,heroin,Heroin,NA,NA,1840672,0.08
2012,31,NE,Nebraska,total,Total,heroin,Heroin,NA,NA,1853303,0.11
2013,31,NE,Nebraska,total,Total,heroin,Heroin,NA,NA,1865279,0.14
2014,31,NE,Nebraska,total,Total,heroin,Heroin,NA,NA,1879321,0.19
2015,31,NE,Nebraska,total,Total,heroin,Heroin,NA,NA,1891277,0.25
2016,31,NE,Nebraska,total,Total,heroin,Heroin,NA,NA,1905616,0.32999999999999996
2017,31,NE,Nebraska,total,Total,heroin,Heroin,NA,NA,1915947,0.43000000000000005
2018,31,NE,Nebraska,total,Total,heroin,Heroin,NA,NA,1925614,0.5700000000000001
2019,31,NE,Nebraska,total,Total,heroin,Heroin,0.8494563146204875,15,1934408,0.76
1999,33,NH,New Hampshire,total,Total,heroin,Heroin,NA,NA,1222014,0.06
2000,33,NH,New Hampshire,total,Total,heroin,Heroin,NA,NA,1239882,0.09
2001,33,NH,New Hampshire,total,Total,heroin,Heroin,NA,NA,1255517,0.12000000000000001
2002,33,NH,New Hampshire,total,Total,heroin,Heroin,NA,NA,1269089,0.17
2003,33,NH,New Hampshire,total,Total,heroin,Heroin,NA,NA,1279840,0.23
2004,33,NH,New Hampshire,total,Total,heroin,Heroin,NA,NA,1290121,0.32
2005,33,NH,New Hampshire,total,Total,heroin,Heroin,NA,NA,1298492,0.44
2006,33,NH,New Hampshire,total,Total,heroin,Heroin,NA,NA,1308389,0.61
2007,33,NH,New Hampshire,total,Total,heroin,Heroin,NA,NA,1312540,0.8400000000000001
2008,33,NH,New Hampshire,total,Total,heroin,Heroin,0.8912876769860965,11,1315906,1.1600000000000001
2009,33,NH,New Hampshire,total,Total,heroin,Heroin,1.9284067044115034,24,1316102,1.6
2010,33,NH,New Hampshire,total,Total,heroin,Heroin,1.0948967417712259,13,1316762,2.22
2011,33,NH,New Hampshire,total,Total,heroin,Heroin,3.4348713138629225,42,1320202,3.06
2012,33,NH,New Hampshire,total,Total,heroin,Heroin,3.492218521974423,39,1324232,4.23
2013,33,NH,New Hampshire,total,Total,heroin,Heroin,5.403810486258149,67,1326622,5.84
2014,33,NH,New Hampshire,total,Total,heroin,Heroin,8.063296684407604,98,1333341,8.07
2015,33,NH,New Hampshire,total,Total,heroin,Heroin,6.4362675881037585,78,1336350,5.07
2016,33,NH,New Hampshire,total,Total,heroin,Heroin,2.776786667520373,34,1342307,3.18
2017,33,NH,New Hampshire,total,Total,heroin,Heroin,2.338941434507099,28,1348787,2
2018,33,NH,New Hampshire,total,Total,heroin,Heroin,1.0758310014415453,12,1353465,1.26
2019,33,NH,New Hampshire,total,Total,heroin,Heroin,NA,NA,1359711,0.7899999999999999
1999,34,NJ,New Jersey,total,Total,heroin,Heroin,2.4178143925023914,207,8359592,2.9299999999999997
2000,34,NJ,New Jersey,total,Total,heroin,Heroin,2.432514235713829,206,8430621,2.65
2001,34,NJ,New Jersey,total,Total,heroin,Heroin,2.2787068639484787,196,8492671,2.4
2002,34,NJ,New Jersey,total,Total,heroin,Heroin,2.7485604999557043,239,8552643,2.17
2003,34,NJ,New Jersey,total,Total,heroin,Heroin,2.4846802087939235,214,8601402,1.96
2004,34,NJ,New Jersey,total,Total,heroin,Heroin,1.3787431777337196,118,8634561,1.77
2005,34,NJ,New Jersey,total,Total,heroin,Heroin,1.9589261986567108,168,8651974,1.61
2006,34,NJ,New Jersey,total,Total,heroin,Heroin,1.2192300634921769,106,8661679,1.45
2007,34,NJ,New Jersey,total,Total,heroin,Heroin,1.2142101678121915,103,8677885,1.32
2008,34,NJ,New Jersey,total,Total,heroin,Heroin,1.3431329159898795,116,8711090,1.1900000000000002
2009,34,NJ,New Jersey,total,Total,heroin,Heroin,0.217908609485723,19,8755602,1.08
2010,34,NJ,New Jersey,total,Total,heroin,Heroin,1.1070710229595568,97,8799446,1.47
2011,34,NJ,New Jersey,total,Total,heroin,Heroin,1.5070048921309618,131,8828117,2.02
2012,34,NJ,New Jersey,total,Total,heroin,Heroin,3.580422171392047,304,8844942,2.7600000000000002
2013,34,NJ,New Jersey,total,Total,heroin,Heroin,4.397656179011012,383,8856972,3.77
2014,34,NJ,New Jersey,total,Total,heroin,Heroin,4.888696959948906,424,8864525,5.159999999999999
2015,34,NJ,New Jersey,total,Total,heroin,Heroin,5.93092484970727,508,8867949,7.06
2016,34,NJ,New Jersey,total,Total,heroin,Heroin,9.867404937819495,850,8870827,9.65
2017,34,NJ,New Jersey,total,Total,heroin,Heroin,12.298969711597136,1085,8885525,13.2
2018,34,NJ,New Jersey,total,Total,heroin,Heroin,14.903966668398846,1287,8886025,12.870000000000001
2019,34,NJ,New Jersey,total,Total,heroin,Heroin,11.40349674365963,1007,8882190,12.53
1999,35,NM,New Mexico,total,Total,heroin,Heroin,1.2471942318982907,23,1808082,1.09
2000,35,NM,New Mexico,total,Total,heroin,Heroin,2.207093107775779,40,1821204,1.22
2001,35,NM,New Mexico,total,Total,heroin,Heroin,1.2226170515225665,22,1831690,1.36
2002,35,NM,New Mexico,total,Total,heroin,Heroin,1.3400488283210144,23,1855309,1.52
2003,35,NM,New Mexico,total,Total,heroin,Heroin,1.3583044506350117,25,1877574,1.6900000000000002
2004,35,NM,New Mexico,total,Total,heroin,Heroin,1.8020931035100214,33,1903808,1.8900000000000001
2005,35,NM,New Mexico,total,Total,heroin,Heroin,2.467587590113576,45,1932274,2.1
2006,35,NM,New Mexico,total,Total,heroin,Heroin,1.0911015123679173,21,1962137,2.34
2007,35,NM,New Mexico,total,Total,heroin,Heroin,1.4145506813687105,28,1990070,2.61
2008,35,NM,New Mexico,total,Total,heroin,Heroin,3.3053475252048634,65,2010662,2.9099999999999997
2009,35,NM,New Mexico,total,Total,heroin,Heroin,2.389637953664321,48,2036802,3.25
2010,35,NM,New Mexico,total,Total,heroin,Heroin,1.0312340423364792,21,2064552,3.62
2011,35,NM,New Mexico,total,Total,heroin,Heroin,3.3846999096546977,68,2080450,4.04
2012,35,NM,New Mexico,total,Total,heroin,Heroin,5.245788129046637,104,2087309,4.5
2013,35,NM,New Mexico,total,Total,heroin,Heroin,4.4968146855696265,89,2092273,5.02
2014,35,NM,New Mexico,total,Total,heroin,Heroin,7.155507868720921,139,2089568,5.6
2015,35,NM,New Mexico,total,Total,heroin,Heroin,8.024389667862527,156,2089291,6.24
2016,35,NM,New Mexico,total,Total,heroin,Heroin,8.16734332664089,161,2091630,6.96
2017,35,NM,New Mexico,total,Total,heroin,Heroin,7.301528108829655,144,2091784,7.76
2018,35,NM,New Mexico,total,Total,heroin,Heroin,6.602288499780296,130,2092741,8.65
2019,35,NM,New Mexico,total,Total,heroin,Heroin,9.440949517506331,182,2096829,9.65
1999,32,NV,Nevada,total,Total,heroin,Heroin,2.157040167997975,43,1934718,1.94
2000,32,NV,Nevada,total,Total,heroin,Heroin,1.9053458137364834,39,2018741,1.85
2001,32,NV,Nevada,total,Total,heroin,Heroin,1.1242664971610727,24,2098399,1.77
2002,32,NV,Nevada,total,Total,heroin,Heroin,1.7912423700765765,39,2173791,1.6900000000000002
2003,32,NV,Nevada,total,Total,heroin,Heroin,1.6107534390479674,36,2248850,1.61
2004,32,NV,Nevada,total,Total,heroin,Heroin,1.1741659175546248,27,2346222,1.54
2005,32,NV,Nevada,total,Total,heroin,Heroin,1.8854462320273446,46,2432143,1.47
2006,32,NV,Nevada,total,Total,heroin,Heroin,1.386298225084777,36,2522658,1.4
2007,32,NV,Nevada,total,Total,heroin,Heroin,1.5702280856493385,42,2601072,1.33
2008,32,NV,Nevada,total,Total,heroin,Heroin,1.1667631575264774,31,2653630,1.27
2009,32,NV,Nevada,total,Total,heroin,Heroin,0.7990477427739241,22,2684665,1.21
2010,32,NV,Nevada,total,Total,heroin,Heroin,0.7154549733609544,19,2702405,1.1600000000000001
2011,32,NV,Nevada,total,Total,heroin,Heroin,1.4706195652119154,40,2712730,1.34
2012,32,NV,Nevada,total,Total,heroin,Heroin,1.6408615664215134,45,2743996,1.54
2013,32,NV,Nevada,total,Total,heroin,Heroin,1.7201341408338795,48,2775970,1.77
2014,32,NV,Nevada,total,Total,heroin,Heroin,2.1963509840052584,64,2817628,2.04
2015,32,NV,Nevada,total,Total,heroin,Heroin,2.68929058714533,82,2866939,2.3499999999999996
2016,32,NV,Nevada,total,Total,heroin,Heroin,2.883145686776573,86,2917563,2.71
2017,32,NV,Nevada,total,Total,heroin,Heroin,3.1024124017439143,94,2969905,3.12
2018,32,NV,Nevada,total,Total,heroin,Heroin,3.463651976873962,108,3027341,3.6
2019,32,NV,Nevada,total,Total,heroin,Heroin,3.8704918124147882,122,3080156,4.1499999999999995
1999,36,NY,New York,total,Total,heroin,Heroin,0.21539314728239017,41,18882725,0.11
2000,36,NY,New York,total,Total,heroin,Heroin,0.14129618189441442,27,19001780,0.15000000000000002
2001,36,NY,New York,total,Total,heroin,Heroin,0.2955006466155028,57,19082838,0.18
2002,36,NY,New York,total,Total,heroin,Heroin,0.2611407105177182,50,19137800,0.23
2003,36,NY,New York,total,Total,heroin,Heroin,0.2513348059721686,49,19175939,0.3
2004,36,NY,New York,total,Total,heroin,Heroin,0.16819812353677732,33,19171567,0.38
2005,36,NY,New York,total,Total,heroin,Heroin,0.17850789067220996,34,19132610,0.48000000000000004
2006,36,NY,New York,total,Total,heroin,Heroin,0.5836009409990519,111,19104631,0.61
2007,36,NY,New York,total,Total,heroin,Heroin,1.0017919547166778,195,19132335,0.7799999999999999
2008,36,NY,New York,total,Total,heroin,Heroin,1.1194677204389476,219,19212436,0.99
2009,36,NY,New York,total,Total,heroin,Heroin,1.2778303741903605,251,19307066,1.25
2010,36,NY,New York,total,Total,heroin,Heroin,0.9835496993647864,193,19399878,1.59
2011,36,NY,New York,total,Total,heroin,Heroin,1.700697737364413,334,19499241,2.02
2012,36,NY,New York,total,Total,heroin,Heroin,2.5805387551775616,516,19572932,2.56
2013,36,NY,New York,total,Total,heroin,Heroin,3.289999194297538,666,19624447,3.2600000000000002
2014,36,NY,New York,total,Total,heroin,Heroin,4.169799249653115,825,19651049,4.14
2015,36,NY,New York,total,Total,heroin,Heroin,5.378756227900432,1058,19654666,5.25
2016,36,NY,New York,total,Total,heroin,Heroin,6.543299328711724,1307,19633428,6.67
2017,36,NY,New York,total,Total,heroin,Heroin,6.868444790412014,1356,19589572,6.42
2018,36,NY,New York,total,Total,heroin,Heroin,6.301080879013856,1243,19530351,6.1899999999999995
2019,36,NY,New York,total,Total,heroin,Heroin,5.721468487750445,1145,19453561,5.96
1999,39,OH,Ohio,total,Total,heroin,Heroin,0.4706397986413738,53,11335454,0.56
2000,39,OH,Ohio,total,Total,heroin,Heroin,0.671759744529742,76,11363543,0.64
2001,39,OH,Ohio,total,Total,heroin,Heroin,0.7538918539336623,86,11387404,0.73
2002,39,OH,Ohio,total,Total,heroin,Heroin,1.0519156393291176,118,11407889,0.8300000000000001
2003,39,OH,Ohio,total,Total,heroin,Heroin,0.7927592478830906,91,11434788,0.9400000000000001
2004,39,OH,Ohio,total,Total,heroin,Heroin,1.131522307962177,129,11452251,1.07
2005,39,OH,Ohio,total,Total,heroin,Heroin,1.166488998899853,134,11463320,1.21
2006,39,OH,Ohio,total,Total,heroin,Heroin,1.083302097220702,124,11481213,1.3800000000000001
2007,39,OH,Ohio,total,Total,heroin,Heroin,1.3710432574172549,156,11500468,1.57
2008,39,OH,Ohio,total,Total,heroin,Heroin,2.1463887698672655,238,11515391,1.78
2009,39,OH,Ohio,total,Total,heroin,Heroin,1.9543626635118234,214,11528896,2.02
2010,39,OH,Ohio,total,Total,heroin,Heroin,3.26221099734523,355,11539336,2.98
2011,39,OH,Ohio,total,Total,heroin,Heroin,3.9683374183782223,438,11544663,4.39
2012,39,OH,Ohio,total,Total,heroin,Heroin,6.405320365277716,696,11548923,6.46
2013,39,OH,Ohio,total,Total,heroin,Heroin,9.11519871077688,998,11576684,9.51
2014,39,OH,Ohio,total,Total,heroin,Heroin,11.10429599697278,1208,11602700,10.82
2015,39,OH,Ohio,total,Total,heroin,Heroin,13.361244682615467,1444,11617527,12.31
2016,39,OH,Ohio,total,Total,heroin,Heroin,13.52388925427533,1478,11634370,14.01
2017,39,OH,Ohio,total,Total,heroin,Heroin,9.204755552074042,1000,11659650,9.67
2018,39,OH,Ohio,total,Total,heroin,Heroin,6.563844692202705,721,11676341,6.68
2019,39,OH,Ohio,total,Total,heroin,Heroin,4.8361393815672455,527,11689100,4.609999999999999
1999,40,OK,Oklahoma,total,Total,heroin,Heroin,NA,NA,3437147,0.3
2000,40,OK,Oklahoma,total,Total,heroin,Heroin,0.36166254981203727,12,3454365,0.26
